,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
267,@PowerOfEvilLoL,0.0,Mon Apr 16 16:31:36 +0000 2018,0.0,1.0,0.0,@SatoriusLOL @Team_Atlantis Viel Glück ??,268
268,@PowerOfEvilLoL,0.0,Sun Apr 15 18:09:46 +0000 2018,0.0,1.0,0.0,https://t.co/Fznuft2Mmu #weareone #happyfamily #roflmao,269
269,@PowerOfEvilLoL,0.4019,Sat Apr 14 18:00:51 +0000 2018,0.0,0.722,0.278,Interested what haircolour my followers prefer on a girl,270
270,@PowerOfEvilLoL,0.8091,Sat Apr 14 17:17:28 +0000 2018,0.0,0.214,0.786,@IgNarLoL Lol yea XD,271
271,@PowerOfEvilLoL,0.0,Sat Apr 14 17:14:03 +0000 2018,0.0,1.0,0.0,https://t.co/QqTe0gIbd3,272
272,@PowerOfEvilLoL,0.0,Sat Apr 14 17:12:31 +0000 2018,0.0,1.0,0.0,BBQ with friends... https://t.co/2eeYOKLHZF,273
273,@PowerOfEvilLoL,0.0,Sat Apr 14 00:27:18 +0000 2018,0.0,1.0,0.0,@SummonersInnDE @LPGjustJohnny 's Recall und Flash im Clip ist ein #SINNMeme #LeagueOfLegends #Burned,274
274,@PowerOfEvilLoL,0.0,Fri Apr 13 20:41:21 +0000 2018,0.0,1.0,0.0,"@NoXiAKLoL Ich wünsche dir noch alles Gute auf deinem Weg!

Warst und bist einer der nettesten Teammates gewesen, m… https://t.co/THgbKL6mfR",275
275,@PowerOfEvilLoL,0.0,Fri Apr 13 19:57:39 +0000 2018,0.0,1.0,0.0,@Amazingxlol #Fanlogic,276
276,@PowerOfEvilLoL,0.5538,Fri Apr 13 18:41:57 +0000 2018,0.184,0.442,0.374,"@Maxlorelol @MisfitsGG Love your social media, Fighting !!!",277
