,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
413,@aphromoo,0.3612,Mon Apr 09 19:34:51 +0000 2018,0.0,0.8,0.2,@jadarekikoziol @Nadeshot @100Thieves This is nutty. Thank you so much. ??,414
414,@aphromoo,0.6486,Mon Apr 09 19:34:29 +0000 2018,0.0,0.806,0.194,RT @jadarekikoziol: Here's to you @aphromoo You are my favourite #NALCS player :) I've been your fan since the early days of league. Congra…,415
415,@aphromoo,0.0,Mon Apr 09 05:29:56 +0000 2018,0.0,1.0,0.0,@SLittleJenny ?,416
416,@aphromoo,0.6037,Sun Apr 08 23:32:35 +0000 2018,0.0,0.739,0.261,GL at MSI boys @TeamLiquidLoL  you got an MSI finalist. ;) @Xmithie @TLDoublelift @Pobelter @TLOlleh @Impact,417
417,@aphromoo,0.0,Sun Apr 08 18:45:58 +0000 2018,0.0,1.0,0.0,@KiWiKiDLoL ???,418
418,@aphromoo,0.6597,Sun Apr 08 18:41:58 +0000 2018,0.0,0.185,0.815,@Link115_ Ilu,419
419,@aphromoo,0.4767,Sun Apr 08 18:34:28 +0000 2018,0.0,0.86,0.14,"RT @lolesports: Friends, Former Teammates, Rivals: @TeamLiquidLoL face off against @100Thieves in the 2018 #NALCS Spring Finals today at 1P…",420
420,@aphromoo,0.6688,Wed Apr 18 21:43:26 +0000 2018,0.0,0.522,0.478,Getting ready to watch the Cavs play!! https://t.co/griMltUmlO,421
421,@aphromoo,0.3182,Wed Apr 18 02:00:40 +0000 2018,0.0,0.685,0.315,@sonii_irl @100Thieves Lookin fresh my man.,422
422,@aphromoo,0.5399,Tue Apr 17 21:23:12 +0000 2018,0.0,0.668,0.332,@DisguisedToast Hey thanks boss... I’ll check these out!!,423
423,@aphromoo,0.34,Tue Apr 17 15:27:49 +0000 2018,0.0,0.862,0.138,"Looking up some Priest/Paladin decks to play some Hearthstone during offseason, any decks I should be runnin?",424
424,@aphromoo,0.6841,Mon Apr 16 08:09:26 +0000 2018,0.0,0.393,0.607,"@ahhhdi LMAO, i feel dat",425
425,@aphromoo,0.0,Sun Apr 15 07:27:31 +0000 2018,0.0,1.0,0.0,"RT @gakiloroth: fortinting with aphro,jolo, spooki

https://t.co/cZdOrO5QYz",426
426,@aphromoo,0.0545,Thu Apr 12 03:10:19 +0000 2018,0.185,0.618,0.196,"@Link115_ yea bro its still going
you watched that shit so fast... a TRUE WEEB",427
427,@aphromoo,0.0,Thu Apr 12 03:01:08 +0000 2018,0.0,1.0,0.0,"@blakeir Hey dude, after this post I have to unfollow you.... apologies.",428
428,@aphromoo,0.0,Thu Apr 12 02:56:58 +0000 2018,0.0,1.0,0.0,"@Mrs5oooWatts lmaooo, we watchin STEINS GATE or what",429
429,@aphromoo,0.4019,Wed Apr 11 23:35:38 +0000 2018,0.0,0.27,0.73,@blakeir yes,430
430,@aphromoo,0.8196,Wed Apr 11 23:29:37 +0000 2018,0.0,0.614,0.386,last ep of darling in the franxx had be ballin... that was so good,431
431,@aphromoo,0.5719,Tue Apr 10 19:25:09 +0000 2018,0.0,0.448,0.552,@Dardochlol Happy birthday baby,432
432,@aphromoo,0.4404,Mon Apr 09 21:19:15 +0000 2018,0.0,0.633,0.367,@ahhhdi Thanks for the recommendation ??,433
433,@aphromoo,0.3612,Mon Apr 09 19:34:51 +0000 2018,0.0,0.8,0.2,@jadarekikoziol @Nadeshot @100Thieves This is nutty. Thank you so much. ??,434
434,@aphromoo,0.6486,Mon Apr 09 19:34:29 +0000 2018,0.0,0.806,0.194,RT @jadarekikoziol: Here's to you @aphromoo You are my favourite #NALCS player :) I've been your fan since the early days of league. Congra…,435
435,@aphromoo,0.0,Mon Apr 09 05:29:56 +0000 2018,0.0,1.0,0.0,@SLittleJenny ?,436
436,@aphromoo,0.6037,Sun Apr 08 23:32:35 +0000 2018,0.0,0.739,0.261,GL at MSI boys @TeamLiquidLoL  you got an MSI finalist. ;) @Xmithie @TLDoublelift @Pobelter @TLOlleh @Impact,437
437,@aphromoo,0.0,Sun Apr 08 18:45:58 +0000 2018,0.0,1.0,0.0,@KiWiKiDLoL ???,438
438,@aphromoo,0.6597,Sun Apr 08 18:41:58 +0000 2018,0.0,0.185,0.815,@Link115_ Ilu,439
439,@aphromoo,0.4767,Sun Apr 08 18:34:28 +0000 2018,0.0,0.86,0.14,"RT @lolesports: Friends, Former Teammates, Rivals: @TeamLiquidLoL face off against @100Thieves in the 2018 #NALCS Spring Finals today at 1P…",440
440,@aphromoo,0.6688,Wed Apr 18 21:43:26 +0000 2018,0.0,0.522,0.478,Getting ready to watch the Cavs play!! https://t.co/griMltUmlO,441
441,@aphromoo,0.3182,Wed Apr 18 02:00:40 +0000 2018,0.0,0.685,0.315,@sonii_irl @100Thieves Lookin fresh my man.,442
442,@aphromoo,0.5399,Tue Apr 17 21:23:12 +0000 2018,0.0,0.668,0.332,@DisguisedToast Hey thanks boss... I’ll check these out!!,443
443,@aphromoo,0.34,Tue Apr 17 15:27:49 +0000 2018,0.0,0.862,0.138,"Looking up some Priest/Paladin decks to play some Hearthstone during offseason, any decks I should be runnin?",444
444,@aphromoo,0.6841,Mon Apr 16 08:09:26 +0000 2018,0.0,0.393,0.607,"@ahhhdi LMAO, i feel dat",445
445,@aphromoo,0.0,Sun Apr 15 07:27:31 +0000 2018,0.0,1.0,0.0,"RT @gakiloroth: fortinting with aphro,jolo, spooki

https://t.co/cZdOrO5QYz",446
446,@aphromoo,0.0545,Thu Apr 12 03:10:19 +0000 2018,0.185,0.618,0.196,"@Link115_ yea bro its still going
you watched that shit so fast... a TRUE WEEB",447
447,@aphromoo,0.0,Thu Apr 12 03:01:08 +0000 2018,0.0,1.0,0.0,"@blakeir Hey dude, after this post I have to unfollow you.... apologies.",448
448,@aphromoo,0.0,Thu Apr 12 02:56:58 +0000 2018,0.0,1.0,0.0,"@Mrs5oooWatts lmaooo, we watchin STEINS GATE or what",449
449,@aphromoo,0.4019,Wed Apr 11 23:35:38 +0000 2018,0.0,0.27,0.73,@blakeir yes,450
450,@aphromoo,0.8196,Wed Apr 11 23:29:37 +0000 2018,0.0,0.614,0.386,last ep of darling in the franxx had be ballin... that was so good,451
451,@aphromoo,0.5719,Tue Apr 10 19:25:09 +0000 2018,0.0,0.448,0.552,@Dardochlol Happy birthday baby,452
452,@aphromoo,0.4404,Mon Apr 09 21:19:15 +0000 2018,0.0,0.633,0.367,@ahhhdi Thanks for the recommendation ??,453
453,@aphromoo,0.3612,Mon Apr 09 19:34:51 +0000 2018,0.0,0.8,0.2,@jadarekikoziol @Nadeshot @100Thieves This is nutty. Thank you so much. ??,454
454,@aphromoo,0.6486,Mon Apr 09 19:34:29 +0000 2018,0.0,0.806,0.194,RT @jadarekikoziol: Here's to you @aphromoo You are my favourite #NALCS player :) I've been your fan since the early days of league. Congra…,455
